transaction_id,po_number,company_code,purchasing_org,purchasing_group,document_type,date,vendor_number,supplier_id,supplier_name,plant_code,site,storage_location,material_number,category,description,quantity,unit_price,total_amount,currency,on_contract,planned_lead_days,planned_delivery_date,actual_gr_date,gr_document_number,delivery_status,days_late
TX-00622,PO-84922,CA01,PO01,PG2,NB,2024-07-19,100033,S033,Siemens Canada,NX50,Redwater,SL02,MAT-10019,Electrical,LED fixture,18.46,7766.82,143375.5,CAD,1,10,2024-07-29,2024-07-29,GR5000554,On Time,0
TX-01037,PO-76619,CA01,PO01,PG2,NB,2024-05-21,100032,S032,Endress+Hauser,NX30,Cory,SL02,MAT-10002,Instrumentation,Flow meter,2.01,20196.88,40595.73,CAD,1,21,2024-06-11,2024-06-11,GR5000555,On Time,0
TX-01811,PO-73876,CA01,PO01,PG4,NB,2025-10-19,100024,S024,Northern Safety,NX60,Rocanville,SL04,MAT-10049,Safety,Safety glasses,22.2,379.99,8435.78,CAD,1,2,2025-10-21,2025-10-21,GR5000556,On Time,0
TX-01554,PO-11518,CA01,PO01,PG1,NB,2023-09-21,100002,S002,Wesco Distribution,NX30,Cory,SL01,MAT-10006,MRO,Gear oil,11.92,1758.76,20964.42,CAD,1,5,2023-09-26,2023-09-26,GR5000557,On Time,0
TX-00780,PO-32273,CA01,PO01,PG2,NB,2023-11-18,100034,S034,ABB Canada,NX30,Cory,SL02,MAT-10019,Electrical,LED fixture,16.0,9642.39,154278.24,CAD,1,12,2023-11-30,2023-11-30,GR5000558,On Time,0
TX-00292,PO-41775,CA01,PO01,PG5,UB,2024-08-19,100036,S036,Canpar Courier,NX30,Cory,SL05,MAT-10039,Logistics,Flatbed transport,14.96,5246.77,78491.68,CAD,1,1,2024-08-20,2024-08-20,GR5000559,On Time,0
TX-00047,PO-24168,CA01,PO01,PG2,NB,2023-08-23,100033,S033,Siemens Canada,NX10,Allan,SL02,MAT-10009,Instrumentation,Level sensor,15.78,5348.5,84399.33,CAD,1,10,2023-09-02,2023-09-02,GR5000560,On Time,0
TX-00632,PO-83553,CA01,PO01,PG5,UB,2024-02-10,100036,S036,Canpar Courier,NX40,Patience Lake,SL05,MAT-10022,Logistics,Outbound freight,10.27,5391.86,55374.4,CAD,1,1,2024-02-11,2024-02-11,GR5000561,On Time,0
TX-01561,PO-14798,CA01,PO01,PG1,NB,2024-09-01,100004,S004,Fastenal Canada,NX30,Cory,SL01,MAT-10026,MRO,Hose assembly,13.08,2701.22,35331.96,CAD,1,4,2024-09-05,2024-09-02,GR5000562,On Time,0
TX-01405,PO-75089,CA01,PO01,PG3,NB,2023-09-23,100027,S027,Western Agri-Chem,NX60,Rocanville,SL03,MAT-10015,Chemicals,Sodium hydroxide 50%,6.14,1267.5,7782.45,CAD,1,8,2023-10-01,2023-10-01,GR5000563,On Time,0
TX-00890,PO-95089,CA01,PO01,PG2,NB,2023-06-18,100033,S033,Siemens Canada,NX40,Patience Lake,SL02,MAT-10025,Instrumentation,Analyzer calibration,3.11,7365.68,22907.26,CAD,1,10,2023-06-28,2023-06-28,GR5000564,On Time,0
TX-02387,PO-87810,CA01,PO01,PG4,NB,2023-10-06,100025,S025,Direct Safety,NX20,Vanscoy,SL04,MAT-10051,Safety,Gloves — cut-resistant,10.8,35.23,380.48,CAD,0,7,2023-10-13,2023-10-13,GR5000565,On Time,0
TX-01567,PO-67271,CA01,PO01,PG4,NB,2023-04-11,100029,S029,3M Canada,NX50,Redwater,SL04,MAT-10004,Safety,First aid kit,19.3,199.71,3854.4,CAD,1,5,2023-04-16,2023-04-16,GR5000566,On Time,0
TX-01056,PO-34685,CA01,PO01,PG2,NB,2024-02-23,100006,S006,HD Supply,NX60,Rocanville,SL02,MAT-10036,Electrical,Control panel,19.03,1142.9,21749.39,CAD,1,10,2024-03-04,2024-03-04,GR5000567,On Time,0
TX-01093,PO-10792,CA01,PO01,PG4,NB,2025-02-20,100029,S029,3M Canada,NX50,Redwater,SL04,MAT-10020,Safety,Safety harness,26.6,89.75,2387.35,CAD,1,5,2025-02-25,2025-02-25,GR5000568,On Time,0
TX-01527,PO-87483,CA01,PO01,PG3,NB,2023-07-05,100026,S026,Sask Chemical Corp,NX20,Vanscoy,SL03,MAT-10017,Agri-Chemicals,Phosphate blend,4.47,1056.77,4723.76,CAD,1,6,2023-07-11,2023-07-11,GR5000569,On Time,0
TX-00145,PO-68838,CA01,PO01,PG3,NB,2025-10-08,100008,S008,Univar Solutions,NX50,Redwater,SL03,MAT-10007,Chemicals,Corrosion inhibitor,9.82,7113.84,69857.91,CAD,1,9,2025-10-17,2025-10-17,GR5000570,On Time,0
TX-01785,PO-44486,CA01,PO01,PG2,NB,2024-10-14,100031,S031,Precision Instruments,NX60,Rocanville,SL02,MAT-10009,Instrumentation,Level sensor,18.21,2985.55,54366.87,CAD,0,14,2024-10-28,2024-10-28,GR5000571,On Time,0
TX-01993,PO-43310,CA01,PO01,PG2,NB,2023-03-21,100033,S033,Siemens Canada,NX70,Aurora,SL02,MAT-10052,Instrumentation,Control valve,16.52,17208.16,284278.8,CAD,1,10,2023-03-31,2023-03-31,GR5000572,On Time,0
TX-02080,PO-41508,CA01,PO01,PG4,NB,2023-03-22,100038,S038,Prairie Packaging,NX40,Patience Lake,SL04,MAT-10013,Packaging,Pallet wrap,31.6,181.83,5745.83,CAD,1,5,2023-03-27,2023-03-27,GR5000573,On Time,0
TX-00223,PO-72793,CA01,PO01,PG1,NB,2023-06-11,100003,S003,Grainger Canada,NX70,Aurora,SL01,MAT-10016,MRO,Filter element,7.58,2018.57,15300.76,CAD,1,3,2023-06-14,2023-06-14,GR5000574,On Time,0
TX-00133,PO-16895,CA01,PO01,PG2,NB,2024-10-26,100035,S035,Rockwell Automation,NX70,Aurora,SL02,MAT-10023,Electrical,Motor starter,15.76,8600.38,135541.99,CAD,1,14,2024-11-09,2024-11-09,GR5000575,On Time,0
TX-01149,PO-60326,CA01,PO01,PG1,NB,2025-09-09,100005,S005,Motion Industries,NX40,Patience Lake,SL01,MAT-10001,MRO,Valve repair parts,6.2,3366.85,20874.47,CAD,1,6,2025-09-15,2025-09-12,GR5000576,On Time,0
TX-00122,PO-69469,CA01,PO01,PG3,NB,2024-10-27,100008,S008,Univar Solutions,NX30,Cory,SL03,MAT-10027,Chemicals,Defoamer,8.24,7490.79,61724.11,CAD,1,9,2024-11-05,2024-11-05,GR5000577,On Time,0
TX-02231,PO-77027,CA01,PO01,PG2,NB,2024-09-12,100033,S033,Siemens Canada,NX20,Vanscoy,SL02,MAT-10033,Electrical,Transformer,4.78,4302.33,20565.14,CAD,1,10,2024-09-22,2024-09-21,GR5000578,On Time,0
TX-01066,PO-84529,CA01,PO01,PG5,UB,2025-06-03,100037,S037,Purolator,NX70,Aurora,SL05,MAT-10022,Logistics,Outbound freight,9.7,7331.25,71113.12,CAD,1,1,2025-06-04,2025-06-04,GR5000579,On Time,0
TX-00857,PO-15913,CA01,PO01,PG3,NB,2024-12-23,100040,S040,Generic Supplies Inc,NX60,Rocanville,SL03,MAT-10030,Agri-Chemicals,Micronutrient blend,15.56,2777.68,43220.7,CAD,0,15,2025-01-07,2025-01-07,GR5000580,On Time,0
TX-00841,PO-47173,CA01,PO01,PG2,NB,2023-03-25,100035,S035,Rockwell Automation,NX40,Patience Lake,SL02,MAT-10036,Electrical,Control panel,2.56,7506.95,19217.79,CAD,1,14,2023-04-08,2023-04-08,GR5000581,On Time,0
TX-02308,PO-76417,CA01,PO01,PG4,NB,2025-03-21,100029,S029,3M Canada,NX40,Patience Lake,SL04,MAT-10008,Safety,FR coveralls,35.1,228.83,8031.93,CAD,1,5,2025-03-26,2025-03-26,GR5000582,On Time,0
TX-02142,PO-62850,CA01,PO01,PG2,NB,2023-04-30,100034,S034,ABB Canada,NX10,Allan,SL02,MAT-10002,Instrumentation,Flow meter,14.57,12052.09,175598.95,CAD,1,12,2023-05-12,2023-05-12,GR5000583,On Time,0
TX-01930,PO-59996,CA01,PO01,PG5,UB,2025-11-25,100017,S017,Canadian Freightways,NX10,Allan,SL05,MAT-10028,Logistics,Inbound freight,12.38,6576.07,81411.75,CAD,1,3,2025-11-28,2025-11-28,GR5000584,On Time,0
TX-00322,PO-42725,CA01,PO01,PG5,UB,2024-07-21,100036,S036,Canpar Courier,NX20,Vanscoy,SL05,MAT-10022,Logistics,Outbound freight,17.47,1451.66,25360.5,CAD,1,1,2024-07-22,2024-07-22,GR5000585,On Time,0
TX-01960,PO-90844,CA01,PO01,PG3,NB,2025-10-07,100027,S027,Western Agri-Chem,NX70,Aurora,SL03,MAT-10017,Agri-Chemicals,Phosphate blend,3.17,5487.57,17395.6,CAD,1,8,2025-10-15,2025-10-15,GR5000586,On Time,0
TX-01879,PO-80210,CA01,PO01,PG1,NB,2023-05-22,100005,S005,Motion Industries,NX60,Rocanville,SL01,MAT-10012,MRO,Coupling set,10.54,2111.15,22251.52,CAD,1,6,2023-05-28,2023-06-03,GR5000587,Late,6
TX-01525,PO-10422,CA01,PO01,PG4,NB,2025-04-18,100029,S029,3M Canada,NX40,Patience Lake,SL04,MAT-10004,Safety,First aid kit,9.5,303.79,2886.01,CAD,1,5,2025-04-23,2025-04-27,GR5000588,Late,4
TX-00453,PO-94454,CA01,PO01,PG3,NB,2025-11-13,100027,S027,Western Agri-Chem,NX20,Vanscoy,SL03,MAT-10017,Agri-Chemicals,Phosphate blend,2.43,5899.18,14335.01,CAD,1,8,2025-11-21,2025-11-21,GR5000589,On Time,0
TX-01998,PO-94783,CA01,PO01,PG2,NB,2024-02-15,100034,S034,ABB Canada,NX40,Patience Lake,SL02,MAT-10050,Electrical,Junction box,1.27,6556.61,8326.89,CAD,1,12,2024-02-27,2024-02-27,GR5000590,On Time,0
TX-00909,PO-67870,CA01,PO01,PG5,UB,2023-08-26,100036,S036,Canpar Courier,NX60,Rocanville,SL05,MAT-10028,Logistics,Inbound freight,19.91,7454.05,148410.14,CAD,1,1,2023-08-27,2023-08-27,GR5000591,On Time,0
TX-01187,PO-99356,CA01,PO01,PG5,UB,2024-06-28,100017,S017,Canadian Freightways,NX60,Rocanville,SL05,MAT-10040,Logistics,LTL shipment,3.26,4168.01,13587.71,CAD,1,3,2024-07-01,2024-07-01,GR5000592,On Time,0
TX-01198,PO-37784,CA01,PO01,PG2,NB,2023-03-25,100033,S033,Siemens Canada,NX10,Allan,SL02,MAT-10050,Electrical,Junction box,1.01,9974.38,10074.12,CAD,1,10,2023-04-04,2023-04-04,GR5000593,On Time,0
TX-00843,PO-58161,CA01,PO01,PG4,NB,2023-05-23,100038,S038,Prairie Packaging,NX50,Redwater,SL04,MAT-10043,Packaging,Stretch film,44.8,1620.68,72606.46,CAD,1,5,2023-05-28,2023-05-26,GR5000594,On Time,0
TX-02180,PO-34458,CA01,PO01,PG2,NB,2024-06-17,100006,S006,HD Supply,NX10,Allan,SL02,MAT-10050,Electrical,Junction box,2.51,10271.84,25782.32,CAD,1,10,2024-06-27,2024-07-01,GR5000595,Late,4
TX-00001,PO-17989,CA01,PO01,PG3,NB,2024-08-30,100027,S027,Western Agri-Chem,NX10,Allan,SL03,MAT-10030,Agri-Chemicals,Micronutrient blend,5.14,844.47,4340.58,CAD,1,8,2024-09-07,2024-09-07,GR5000596,On Time,0
TX-02327,PO-68207,CA01,PO01,PG3,NB,2024-02-06,100040,S040,Generic Supplies Inc,NX10,Allan,SL03,MAT-10017,Agri-Chemicals,Phosphate blend,17.62,1922.53,33874.98,CAD,0,15,2024-02-21,2024-02-21,GR5000597,On Time,0
TX-01438,PO-29670,CA01,PO01,PG2,NB,2025-02-14,100035,S035,Rockwell Automation,NX10,Allan,SL02,MAT-10014,Electrical,Conduit kit,16.78,682.47,11451.85,CAD,1,14,2025-02-28,2025-02-28,GR5000598,On Time,0
TX-00317,PO-49021,CA01,PO01,PG1,NB,2024-03-23,100040,S040,Generic Supplies Inc,NX60,Rocanville,SL01,MAT-10035,MRO,Conveyor belt,19.81,575.6,11402.64,CAD,0,15,2024-04-07,2024-04-07,GR5000599,On Time,0
TX-00399,PO-72957,CA01,PO01,PG5,UB,2023-01-08,100016,S016,Nutrien Logistics,NX30,Cory,SL05,MAT-10039,Logistics,Flatbed transport,9.12,3051.39,27828.68,CAD,0,2,2023-01-10,2023-01-10,GR5000600,On Time,0
TX-01402,PO-28256,CA01,PO01,PG3,NB,2023-03-03,100028,S028,BioAgra Solutions,NX70,Aurora,SL03,MAT-10042,Agri-Chemicals,Urea 46-0-0,1.61,3941.46,6345.75,CAD,0,10,2023-03-13,2023-03-13,GR5000601,On Time,0
TX-01899,PO-14051,CA01,PO01,PG4,NB,2024-08-12,100029,S029,3M Canada,NX40,Patience Lake,SL04,MAT-10010,Safety,Hearing protection,25.4,48.52,1232.41,CAD,1,5,2024-08-17,2024-08-17,GR5000602,On Time,0
TX-00960,PO-53842,CA01,PO01,PG3,NB,2025-04-08,100028,S028,BioAgra Solutions,NX50,Redwater,SL03,MAT-10030,Agri-Chemicals,Micronutrient blend,15.73,7704.9,121198.08,CAD,0,10,2025-04-18,2025-04-19,GR5000603,Late,1
TX-01524,PO-89761,CA01,PO01,PG4,NB,2024-06-30,100029,S029,3M Canada,NX10,Allan,SL04,MAT-10008,Safety,FR coveralls,5.1,188.49,961.3,CAD,1,5,2024-07-05,2024-07-04,GR5000604,On Time,0
TX-01577,PO-74324,CA01,PO01,PG4,NB,2023-02-17,100039,S039,Sealed Air Canada,NX50,Redwater,SL04,MAT-10043,Packaging,Stretch film,37.8,625.06,23627.27,CAD,1,8,2023-02-25,2023-02-25,GR5000605,On Time,0
TX-01074,PO-98000,CA01,PO01,PG3,NB,2023-09-12,100008,S008,Univar Solutions,NX30,Cory,SL03,MAT-10015,Chemicals,Sodium hydroxide 50%,11.16,5177.51,57781.01,CAD,1,9,2023-09-21,2023-09-21,GR5000606,On Time,0
TX-00908,PO-44108,CA01,PO01,PG3,NB,2023-11-01,100026,S026,Sask Chemical Corp,NX10,Allan,SL03,MAT-10037,Agri-Chemicals,Potassium chloride,2.04,1791.87,3655.41,CAD,1,6,2023-11-07,2023-11-07,GR5000607,On Time,0
TX-00597,PO-78306,CA01,PO01,PG4,NB,2023-03-10,100039,S039,Sealed Air Canada,NX10,Allan,SL04,MAT-10034,Packaging,Bulk bags,10.8,1491.82,16111.66,CAD,1,8,2023-03-18,2023-03-18,GR5000608,On Time,0
TX-00807,PO-85199,CA01,PO01,PG1,NB,2025-11-05,100040,S040,Generic Supplies Inc,NX40,Patience Lake,SL01,MAT-10016,MRO,Filter element,7.29,3550.2,25880.96,CAD,0,15,2025-11-20,2025-11-20,GR5000609,On Time,0
TX-00009,PO-25129,CA01,PO01,PG1,NB,2024-09-05,100040,S040,Generic Supplies Inc,NX50,Redwater,SL01,MAT-10016,MRO,Filter element,18.7,583.24,10906.59,CAD,0,15,2024-09-20,2024-09-20,GR5000610,On Time,0
TX-00306,PO-38153,CA01,PO01,PG4,NB,2024-02-09,100039,S039,Sealed Air Canada,NX20,Vanscoy,SL04,MAT-10034,Packaging,Bulk bags,23.0,904.74,20809.02,CAD,1,8,2024-02-17,2024-02-20,GR5000611,Late,3
TX-01716,PO-84678,CA01,PO01,PG1,NB,2023-10-30,100003,S003,Grainger Canada,NX60,Rocanville,SL01,MAT-10016,MRO,Filter element,2.21,1627.13,3595.96,CAD,1,3,2023-11-02,2023-11-06,GR5000612,Late,4
TX-00746,PO-67747,CA01,PO01,PG4,NB,2023-05-04,100039,S039,Sealed Air Canada,NX30,Cory,SL04,MAT-10013,Packaging,Pallet wrap,13.7,1640.58,22475.95,CAD,1,8,2023-05-12,2023-05-12,GR5000613,On Time,0
TX-01419,PO-74927,CA01,PO01,PG4,NB,2023-06-23,100039,S039,Sealed Air Canada,NX50,Redwater,SL04,MAT-10024,Packaging,Poly liner,3.9,1720.78,6711.04,CAD,1,8,2023-07-01,2023-07-01,GR5000614,On Time,0
TX-01862,PO-99173,CA01,PO01,PG2,NB,2025-01-04,100032,S032,Endress+Hauser,NX30,Cory,SL02,MAT-10052,Instrumentation,Control valve,13.26,12093.07,160354.11,CAD,1,21,2025-01-25,2025-01-25,GR5000615,On Time,0
TX-02106,PO-86881,CA01,PO01,PG2,NB,2025-03-24,100032,S032,Endress+Hauser,NX10,Allan,SL02,MAT-10046,Instrumentation,Pressure transmitter,11.07,9559.33,105821.78,CAD,1,21,2025-04-14,2025-04-14,GR5000616,On Time,0
TX-01650,PO-31349,CA01,PO01,PG3,NB,2025-11-03,100007,S007,Brenntag Canada,NX10,Allan,SL03,MAT-10015,Chemicals,Sodium hydroxide 50%,18.35,8914.61,163583.09,CAD,1,8,2025-11-11,2025-11-13,GR5000617,Late,2
TX-02054,PO-22780,CA01,PO01,PG4,NB,2025-07-15,100039,S039,Sealed Air Canada,NX30,Cory,SL04,MAT-10043,Packaging,Stretch film,28.3,395.45,11191.24,CAD,1,8,2025-07-23,2025-07-23,GR5000618,On Time,0
TX-00640,PO-57214,CA01,PO01,PG2,NB,2023-01-18,100031,S031,Precision Instruments,NX60,Rocanville,SL02,MAT-10025,Instrumentation,Analyzer calibration,2.27,19170.08,43516.08,CAD,0,14,2023-02-01,2023-02-01,GR5000619,On Time,0
TX-01292,PO-53920,CA01,PO01,PG1,NB,2025-02-05,100001,S001,Prairie Industrial Supply,NX10,Allan,SL01,MAT-10026,MRO,Hose assembly,16.97,2359.39,40038.85,CAD,1,7,2025-02-12,2025-02-12,GR5000620,On Time,0
TX-00774,PO-85990,CA01,PO01,PG5,UB,2025-11-20,100016,S016,Nutrien Logistics,NX60,Rocanville,SL05,MAT-10039,Logistics,Flatbed transport,3.21,8154.39,26175.59,CAD,0,2,2025-11-22,2025-11-22,GR5000621,On Time,0
TX-02126,PO-14000,CA01,PO01,PG1,NB,2023-11-14,100005,S005,Motion Industries,NX60,Rocanville,SL01,MAT-10012,MRO,Coupling set,8.56,573.84,4912.07,CAD,1,6,2023-11-20,2023-11-20,GR5000622,On Time,0
TX-01511,PO-51546,CA01,PO01,PG4,NB,2025-02-28,100039,S039,Sealed Air Canada,NX50,Redwater,SL04,MAT-10045,Packaging,Label stock,35.6,761.58,27112.25,CAD,1,8,2025-03-08,2025-03-08,GR5000623,On Time,0
TX-01247,PO-26401,CA01,PO01,PG2,NB,2023-11-18,100032,S032,Endress+Hauser,NX60,Rocanville,SL02,MAT-10018,Instrumentation,Temperature probe,6.16,3660.51,22548.74,CAD,1,21,2023-12-09,2023-12-09,GR5000624,On Time,0
TX-02071,PO-22879,CA01,PO01,PG2,NB,2023-06-16,100034,S034,ABB Canada,NX50,Redwater,SL02,MAT-10033,Electrical,Transformer,2.57,3018.25,7756.9,CAD,1,12,2023-06-28,2023-06-28,GR5000625,On Time,0
TX-00967,PO-65690,CA01,PO01,PG3,NB,2025-05-21,100026,S026,Sask Chemical Corp,NX10,Allan,SL03,MAT-10042,Agri-Chemicals,Urea 46-0-0,16.74,1022.8,17121.67,CAD,1,6,2025-05-27,2025-05-27,GR5000626,On Time,0
TX-01040,PO-86543,CA01,PO01,PG2,NB,2025-10-10,100006,S006,HD Supply,NX70,Aurora,SL02,MAT-10014,Electrical,Conduit kit,10.0,8801.56,88015.6,CAD,1,10,2025-10-20,2025-10-20,GR5000627,On Time,0
TX-00672,PO-85771,CA01,PO01,PG5,UB,2024-12-15,100017,S017,Canadian Freightways,NX20,Vanscoy,SL05,MAT-10038,Logistics,Rail freight,1.7,6903.72,11736.32,CAD,1,3,2024-12-18,2024-12-18,GR5000628,On Time,0
TX-02315,PO-48445,CA01,PO01,PG2,NB,2025-12-22,100032,S032,Endress+Hauser,NX30,Cory,SL02,MAT-10046,Instrumentation,Pressure transmitter,19.45,7380.12,143543.33,CAD,1,21,2026-01-12,2026-01-12,GR5000629,On Time,0
TX-01031,PO-32843,CA01,PO01,PG2,NB,2024-02-12,100033,S033,Siemens Canada,NX20,Vanscoy,SL02,MAT-10050,Electrical,Junction box,4.76,2777.37,13220.28,CAD,1,10,2024-02-22,2024-02-23,GR5000630,Late,1
TX-01660,PO-28919,CA01,PO01,PG2,NB,2023-02-22,100033,S033,Siemens Canada,NX50,Redwater,SL02,MAT-10023,Electrical,Motor starter,7.3,13354.54,97488.14,CAD,1,10,2023-03-04,2023-03-04,GR5000631,On Time,0
TX-01232,PO-61196,CA01,PO01,PG3,NB,2023-11-01,100007,S007,Brenntag Canada,NX50,Redwater,SL03,MAT-10031,Chemicals,Hydrochloric acid,15.78,2441.8,38531.6,CAD,1,8,2023-11-09,2023-11-16,GR5000632,Late,7
TX-00230,PO-94058,CA01,PO01,PG1,NB,2023-08-08,100001,S001,Prairie Industrial Supply,NX30,Cory,SL01,MAT-10006,MRO,Gear oil,18.64,1540.94,28723.12,CAD,1,7,2023-08-15,2023-08-15,GR5000633,On Time,0
TX-00548,PO-47487,CA01,PO01,PG3,NB,2024-02-18,100030,S030,DuPont Canada,NX20,Vanscoy,SL03,MAT-10030,Agri-Chemicals,Micronutrient blend,17.16,7473.76,128249.72,CAD,1,7,2024-02-25,2024-02-25,GR5000634,On Time,0
TX-00844,PO-21141,CA01,PO01,PG5,UB,2025-10-03,100016,S016,Nutrien Logistics,NX70,Aurora,SL05,MAT-10038,Logistics,Rail freight,13.77,3877.65,53395.24,CAD,0,2,2025-10-05,2025-10-05,GR5000635,On Time,0
TX-02262,PO-68565,CA01,PO01,PG1,NB,2025-06-10,100001,S001,Prairie Industrial Supply,NX40,Patience Lake,SL01,MAT-10026,MRO,Hose assembly,4.45,2416.03,10751.33,CAD,1,7,2025-06-17,2025-06-17,GR5000636,On Time,0
TX-00045,PO-12671,CA01,PO01,PG4,NB,2023-03-24,100029,S029,3M Canada,NX20,Vanscoy,SL04,MAT-10049,Safety,Safety glasses,38.0,380.85,14472.3,CAD,1,5,2023-03-29,2023-03-29,GR5000637,On Time,0
TX-01580,PO-57602,CA01,PO01,PG4,NB,2024-03-21,100039,S039,Sealed Air Canada,NX50,Redwater,SL04,MAT-10047,Packaging,Corrugated box,21.5,1230.56,26457.04,CAD,1,8,2024-03-29,2024-03-29,GR5000638,On Time,0
TX-00552,PO-62947,CA01,PO01,PG2,NB,2024-07-20,100033,S033,Siemens Canada,NX30,Cory,SL02,MAT-10018,Instrumentation,Temperature probe,5.3,24131.84,127898.75,CAD,1,10,2024-07-30,2024-07-30,GR5000639,On Time,0
TX-01699,PO-93205,CA01,PO01,PG2,NB,2024-07-20,100035,S035,Rockwell Automation,NX10,Allan,SL02,MAT-10036,Electrical,Control panel,9.47,907.43,8593.36,CAD,1,14,2024-08-03,2024-08-03,GR5000640,On Time,0
TX-00110,PO-80804,CA01,PO01,PG3,NB,2023-10-05,100008,S008,Univar Solutions,NX40,Patience Lake,SL03,MAT-10003,Chemicals,Sulfuric acid,8.38,4955.33,41525.67,CAD,1,9,2023-10-14,2023-10-14,GR5000641,On Time,0
TX-01014,PO-88638,CA01,PO01,PG2,NB,2024-11-14,100033,S033,Siemens Canada,NX50,Redwater,SL02,MAT-10023,Electrical,Motor starter,10.87,3703.81,40260.41,CAD,1,10,2024-11-24,2024-11-24,GR5000642,On Time,0
TX-01621,PO-96847,CA01,PO01,PG2,NB,2025-03-22,100034,S034,ABB Canada,NX10,Allan,SL02,MAT-10019,Electrical,LED fixture,15.93,12814.89,204141.2,CAD,1,12,2025-04-03,2025-04-03,GR5000643,On Time,0
TX-01732,PO-68711,CA01,PO01,PG5,UB,2025-07-20,100037,S037,Purolator,NX30,Cory,SL05,MAT-10040,Logistics,LTL shipment,18.64,4609.85,85927.6,CAD,1,1,2025-07-21,2025-07-21,GR5000644,On Time,0
TX-01219,PO-33646,CA01,PO01,PG5,UB,2023-12-27,100036,S036,Canpar Courier,NX10,Allan,SL05,MAT-10038,Logistics,Rail freight,4.59,4178.89,19181.11,CAD,1,1,2023-12-28,2023-12-28,GR5000645,On Time,0
TX-01188,PO-27225,CA01,PO01,PG5,UB,2025-03-29,100018,S018,TransWest Shipping,NX50,Redwater,SL05,MAT-10040,Logistics,LTL shipment,10.54,8459.13,89159.23,CAD,0,4,2025-04-02,2025-04-06,GR5000646,Late,4
TX-01455,PO-15496,CA01,PO01,PG4,NB,2025-02-25,100039,S039,Sealed Air Canada,NX30,Cory,SL04,MAT-10013,Packaging,Pallet wrap,16.6,422.56,7014.5,CAD,1,8,2025-03-05,2025-03-05,GR5000647,On Time,0
TX-01264,PO-67780,CA01,PO01,PG2,NB,2025-04-17,100035,S035,Rockwell Automation,NX60,Rocanville,SL02,MAT-10041,Electrical,Cable tray,17.28,13773.67,238009.02,CAD,1,14,2025-05-01,2025-05-01,GR5000648,On Time,0
TX-00720,PO-89223,CA01,PO01,PG3,NB,2023-06-23,100030,S030,DuPont Canada,NX10,Allan,SL03,MAT-10037,Agri-Chemicals,Potassium chloride,3.61,6525.16,23555.83,CAD,1,7,2023-06-30,2023-06-30,GR5000649,On Time,0
TX-00914,PO-96447,CA01,PO01,PG2,NB,2024-10-24,100033,S033,Siemens Canada,NX50,Redwater,SL02,MAT-10033,Electrical,Transformer,3.92,1399.74,5486.98,CAD,1,10,2024-11-03,2024-11-08,GR5000650,Late,5
TX-00344,PO-36633,CA01,PO01,PG4,NB,2023-11-09,100038,S038,Prairie Packaging,NX70,Aurora,SL04,MAT-10045,Packaging,Label stock,14.6,675.02,9855.29,CAD,1,5,2023-11-14,2023-11-14,GR5000651,On Time,0
TX-01253,PO-11111,CA01,PO01,PG1,NB,2025-09-17,100005,S005,Motion Industries,NX50,Redwater,SL01,MAT-10016,MRO,Filter element,1.87,1449.88,2711.28,CAD,1,6,2025-09-23,2025-09-23,GR5000652,On Time,0
TX-01690,PO-46726,CA01,PO01,PG4,NB,2025-06-04,100029,S029,3M Canada,NX60,Rocanville,SL04,MAT-10004,Safety,First aid kit,21.7,262.46,5695.38,CAD,1,5,2025-06-09,2025-06-09,GR5000653,On Time,0
TX-02065,PO-76639,CA01,PO01,PG5,UB,2024-01-04,100016,S016,Nutrien Logistics,NX40,Patience Lake,SL05,MAT-10028,Logistics,Inbound freight,11.24,2437.39,27396.26,CAD,0,2,2024-01-06,2024-01-12,GR5000654,Late,6
TX-01172,PO-31641,CA01,PO01,PG2,NB,2023-06-12,100033,S033,Siemens Canada,NX70,Aurora,SL02,MAT-10023,Electrical,Motor starter,2.46,3752.54,9231.25,CAD,1,10,2023-06-22,2023-06-22,GR5000655,On Time,0
TX-02302,PO-35329,CA01,PO01,PG3,NB,2023-09-13,100027,S027,Western Agri-Chem,NX30,Cory,SL03,MAT-10042,Agri-Chemicals,Urea 46-0-0,12.71,3659.77,46515.68,CAD,1,8,2023-09-21,2023-09-21,GR5000656,On Time,0
TX-01342,PO-25097,CA01,PO01,PG4,NB,2023-04-13,100038,S038,Prairie Packaging,NX70,Aurora,SL04,MAT-10013,Packaging,Pallet wrap,32.7,1921.23,62824.22,CAD,1,5,2023-04-18,2023-04-18,GR5000657,On Time,0
TX-02314,PO-87872,CA01,PO01,PG2,NB,2023-04-25,100033,S033,Siemens Canada,NX30,Cory,SL02,MAT-10046,Instrumentation,Pressure transmitter,8.2,1680.44,13779.61,CAD,1,10,2023-05-05,2023-05-02,GR5000658,On Time,0
TX-01871,PO-96715,CA01,PO01,PG3,NB,2025-07-15,100007,S007,Brenntag Canada,NX30,Cory,SL03,MAT-10027,Chemicals,Defoamer,19.07,5525.48,105370.9,CAD,1,8,2025-07-23,2025-07-23,GR5000659,On Time,0
TX-01006,PO-78561,CA01,PO01,PG5,UB,2023-09-20,100016,S016,Nutrien Logistics,NX40,Patience Lake,SL05,MAT-10022,Logistics,Outbound freight,15.17,1667.32,25293.24,CAD,0,2,2023-09-22,2023-09-22,GR5000660,On Time,0
