invoice_id,po_number,transaction_id,company_code,fiscal_year,document_type,vendor_number,supplier_id,invoice_date,posting_date,due_date,payment_date,clearing_date,payment_document,amount,currency,status,payment_terms,overdue_days
INV-01054,PO-80464,TX-01054,CA01,2025,RE,100004,S004,2025-01-03,2025-01-05,2025-02-02,2025-02-01,2025-02-01,PAY6105149,14287.47,CAD,Paid,Net 30,0
INV-00702,PO-50683,TX-00702,CA01,2023,RE,100040,S040,2023-07-15,2023-07-15,2023-09-13,2023-09-08,2023-09-08,PAY6224875,135186.78,CAD,Paid,Net 60,0
INV-01636,PO-17901,TX-01636,CA01,2025,RE,100028,S028,2025-05-27,2025-05-27,2025-07-11,,,,57730.87,CAD,Pending,Net 45,0
INV-00696,PO-46261,TX-00696,CA01,2024,RE,100031,S031,2024-10-03,2024-10-05,2024-11-17,2024-11-17,2024-11-17,PAY6533036,92455.27,CAD,Paid,Net 45,0
INV-01049,PO-86015,TX-01049,CA01,2024,RE,100031,S031,2024-09-12,2024-09-13,2024-10-27,2024-10-23,2024-10-23,PAY6420018,70536.28,CAD,Paid,Net 45,0
INV-02330,PO-87167,TX-02330,CA01,2025,RE,100029,S029,2025-09-08,2025-09-08,2025-10-08,2025-10-08,2025-10-08,PAY6824265,3265.05,CAD,Paid,Net 30,0
INV-02363,PO-49202,TX-02363,CA01,2023,RE,100039,S039,2023-06-05,2023-06-05,2023-07-20,2023-07-18,2023-07-18,PAY6354877,2116.53,CAD,Paid,Net 45,0
INV-00116,PO-80807,TX-00116,CA01,2024,RE,100037,S037,2024-07-22,2024-07-24,2024-08-21,2024-08-17,2024-08-17,PAY6839756,27439.12,CAD,Paid,Net 30,0
INV-01654,PO-71782,TX-01654,CA01,2024,RE,100031,S031,2024-09-11,2024-09-11,2024-10-26,2024-10-22,2024-10-22,PAY6577321,108461.64,CAD,Paid,Net 45,0
INV-00154,PO-26750,TX-00154,CA01,2023,RE,100037,S037,2023-06-25,2023-06-26,2023-07-25,2023-07-22,2023-07-22,PAY6643852,22876.62,CAD,Paid,Net 30,0
INV-01308,PO-95449,TX-01308,CA01,2024,RE,100033,S033,2024-02-14,2024-02-16,2024-03-15,,,,185195.01,CAD,Pending,Net 30,0
INV-00370,PO-21015,TX-00370,CA01,2025,RE,100024,S024,2025-04-06,2025-04-06,2025-05-06,2025-05-01,2025-05-01,PAY6730917,4982.59,CAD,Paid,Net 30,0
INV-00022,PO-60488,TX-00022,CA01,2024,RE,100039,S039,2024-10-07,2024-10-09,2024-11-21,2024-11-21,2024-11-21,PAY6717817,44121.95,CAD,Paid,Net 45,0
INV-01939,PO-89818,TX-01939,CA01,2023,RE,100038,S038,2023-04-15,2023-04-15,2023-05-15,,,,40928.4,CAD,Overdue,Net 30,0
INV-02370,PO-56990,TX-02370,CA01,2023,RE,100024,S024,2023-07-02,2023-07-02,2023-08-01,2023-07-29,2023-07-29,PAY6741122,2661.38,CAD,Paid,Net 30,0
INV-01443,PO-89327,TX-01443,CA01,2025,RE,100009,S009,2025-11-07,2025-11-07,2025-12-07,2025-12-02,2025-12-02,PAY6054581,11901.44,CAD,Paid,Net 30,0
INV-02000,PO-47850,TX-02000,CA01,2025,RE,100034,S034,2025-05-28,2025-05-29,2025-07-12,2025-07-11,2025-07-11,PAY6168546,26116.88,CAD,Paid,Net 45,0
INV-01226,PO-64432,TX-01226,CA01,2023,RE,100007,S007,2023-04-07,2023-04-08,2023-05-07,2023-05-03,2023-05-03,PAY6408004,12164.24,CAD,Paid,Net 30,0
INV-01252,PO-84029,TX-01252,CA01,2023,RE,100029,S029,2023-03-13,2023-03-15,2023-04-12,,,,669.57,CAD,Pending,Net 30,0
INV-00855,PO-84560,TX-00855,CA01,2024,RE,100030,S030,2024-10-06,2024-10-06,2024-11-05,2024-11-02,2024-11-02,PAY6666764,59928.04,CAD,Paid,Net 30,0
INV-01598,PO-30749,TX-01598,CA01,2025,RE,100031,S031,2025-02-04,2025-02-04,2025-03-21,2025-03-20,2025-03-20,PAY6005547,235705.91,CAD,Paid,Net 45,0
INV-01737,PO-52141,TX-01737,CA01,2025,RE,100039,S039,2025-02-18,2025-02-19,2025-04-04,2025-04-04,2025-04-04,PAY6843442,628.8,CAD,Paid,Net 45,0
INV-01617,PO-71670,TX-01617,CA01,2024,RE,100034,S034,2024-01-14,2024-01-14,2024-02-28,,,,92354.16,CAD,Overdue,Net 45,0
INV-00987,PO-16799,TX-00987,CA01,2024,RE,100034,S034,2024-10-30,2024-10-31,2024-12-14,2024-12-14,2024-12-14,PAY6095513,83398.57,CAD,Paid,Net 45,0
INV-01843,PO-36946,TX-01843,CA01,2023,RE,100038,S038,2023-08-21,2023-08-21,2023-09-20,2023-09-18,2023-09-18,PAY6863245,4874.7,CAD,Paid,Net 30,0
INV-00177,PO-60678,TX-00177,CA01,2025,RE,100035,S035,2025-01-26,2025-01-28,2025-03-12,,,,56918.98,CAD,Pending,Net 45,0
INV-01526,PO-21284,TX-01526,CA01,2024,RE,100033,S033,2024-12-26,2024-12-26,2025-01-25,2025-01-24,2025-01-24,PAY6152387,40360.45,CAD,Paid,Net 30,0
INV-00506,PO-26152,TX-00506,CA01,2025,RE,100018,S018,2025-02-04,2025-02-04,2025-03-06,2025-03-05,2025-03-05,PAY6494580,12781.69,CAD,Paid,Net 30,0
INV-00113,PO-69600,TX-00113,CA01,2025,RE,100035,S035,2025-03-27,2025-03-28,2025-05-11,2025-05-08,2025-05-08,PAY6970836,90663.83,CAD,Paid,Net 45,0
INV-01320,PO-94366,TX-01320,CA01,2025,RE,100037,S037,2025-03-02,2025-03-02,2025-04-01,2025-03-27,2025-03-27,PAY6629402,3620.76,CAD,Paid,Net 30,0
INV-01574,PO-92756,TX-01574,CA01,2025,RE,100036,S036,2025-04-07,2025-04-07,2025-05-07,2025-05-03,2025-05-03,PAY6456526,11096.43,CAD,Paid,Net 30,0
INV-00326,PO-74843,TX-00326,CA01,2023,RE,100028,S028,2023-05-15,2023-05-16,2023-06-29,2023-06-24,2023-06-24,PAY6092422,63325.81,CAD,Paid,Net 45,0
INV-00810,PO-39116,TX-00810,CA01,2023,RE,100033,S033,2023-04-24,2023-04-26,2023-05-24,,,,38757.16,CAD,Overdue,Net 30,0
INV-02254,PO-66909,TX-02254,CA01,2023,RE,100034,S034,2023-08-09,2023-08-11,2023-09-23,2023-09-18,2023-09-18,PAY6067193,73933.42,CAD,Paid,Net 45,0
INV-02151,PO-22388,TX-02151,CA01,2024,RE,100040,S040,2024-10-27,2024-10-28,2024-12-26,2024-12-22,2024-12-22,PAY6275871,8188.46,CAD,Paid,Net 60,0
INV-01846,PO-75482,TX-01846,CA01,2024,RE,100003,S003,2024-03-22,2024-03-23,2024-04-06,,,,65005.17,CAD,Pending,Net 15,0
INV-01139,PO-65369,TX-01139,CA01,2023,RE,100030,S030,2023-11-26,2023-11-27,2023-12-26,2023-12-24,2023-12-24,PAY6232542,90511.46,CAD,Paid,Net 30,0
INV-01318,PO-35837,TX-01318,CA01,2025,RE,100031,S031,2025-05-19,2025-05-20,2025-07-03,,,,186132.03,CAD,Pending,Net 45,0
INV-01079,PO-97046,TX-01079,CA01,2023,RE,100029,S029,2023-05-14,2023-05-15,2023-06-13,2023-06-08,2023-06-08,PAY6388848,4192.19,CAD,Paid,Net 30,0
INV-00602,PO-91937,TX-00602,CA01,2023,RE,100018,S018,2023-07-09,2023-07-11,2023-08-08,2023-08-06,2023-08-06,PAY6083927,27466.07,CAD,Paid,Net 30,0
INV-00107,PO-91205,TX-00107,CA01,2025,RE,100034,S034,2025-02-04,2025-02-06,2025-03-21,,,,21404.12,CAD,Pending,Net 45,0
INV-01628,PO-87717,TX-01628,CA01,2023,RE,100007,S007,2023-11-29,2023-11-30,2023-12-29,,,,44318.19,CAD,Pending,Net 30,0
INV-00155,PO-54791,TX-00155,CA01,2025,RE,100028,S028,2025-05-20,2025-05-20,2025-07-04,2025-07-02,2025-07-02,PAY6638613,11792.41,CAD,Paid,Net 45,0
INV-02287,PO-97108,TX-02287,CA01,2025,RE,100036,S036,2025-03-18,2025-03-19,2025-04-17,,,,95834.39,CAD,Pending,Net 30,0
INV-01731,PO-89102,TX-01731,CA01,2025,RE,100034,S034,2025-12-02,2025-12-02,2026-01-16,,,,7005.18,CAD,Pending,Net 45,0
INV-02159,PO-63095,TX-02159,CA01,2023,RE,100026,S026,2023-05-07,2023-05-08,2023-06-06,2023-06-05,2023-06-05,PAY6039589,97812.3,CAD,Paid,Net 30,0
INV-00037,PO-64377,TX-00037,CA01,2025,RE,100017,S017,2025-03-02,2025-03-03,2025-04-01,2025-04-01,2025-04-01,PAY6759687,82275.61,CAD,Paid,Net 30,0
INV-00711,PO-52914,TX-00711,CA01,2023,RE,100034,S034,2023-08-13,2023-08-15,2023-09-27,,,,217527.73,CAD,Pending,Net 45,0
INV-02304,PO-92639,TX-02304,CA01,2024,RE,100027,S027,2024-06-17,2024-06-17,2024-07-17,2024-07-17,2024-07-17,PAY6402995,88808.83,CAD,Paid,Net 30,0
INV-01190,PO-66928,TX-01190,CA01,2024,RE,100024,S024,2024-12-05,2024-12-05,2025-01-04,,,,5456.27,CAD,Pending,Net 30,0
INV-01683,PO-61280,TX-01683,CA01,2023,RE,100004,S004,2023-10-24,2023-10-26,2023-11-23,2023-11-20,2023-11-20,PAY6975893,7738.14,CAD,Paid,Net 30,0
INV-00932,PO-13514,TX-00932,CA01,2024,RE,100017,S017,2024-01-28,2024-01-30,2024-02-27,2024-02-23,2024-02-23,PAY6420106,1937.91,CAD,Paid,Net 30,0
INV-00076,PO-23710,TX-00076,CA01,2025,RE,100039,S039,2025-08-26,2025-08-28,2025-10-10,2025-10-06,2025-10-06,PAY6643789,13031.1,CAD,Paid,Net 45,0
INV-01312,PO-92929,TX-01312,CA01,2025,RE,100033,S033,2025-03-01,2025-03-03,2025-03-31,2025-03-28,2025-03-28,PAY6688049,78718.29,CAD,Paid,Net 30,0
INV-00888,PO-13584,TX-00888,CA01,2025,RE,100031,S031,2025-05-12,2025-05-12,2025-06-26,2025-06-25,2025-06-25,PAY6546313,290218.98,CAD,Paid,Net 45,0
INV-00629,PO-76155,TX-00629,CA01,2025,RE,100024,S024,2025-03-16,2025-03-16,2025-04-15,,,,14875.49,CAD,Pending,Net 30,0
INV-01891,PO-86752,TX-01891,CA01,2025,RE,100003,S003,2025-11-17,2025-11-18,2025-12-02,2025-12-02,2025-12-02,PAY6300384,8811.45,CAD,Paid,Net 15,0
INV-01046,PO-46231,TX-01046,CA01,2025,RE,100009,S009,2025-10-28,2025-10-29,2025-11-27,2025-11-25,2025-11-25,PAY6746172,86015.91,CAD,Paid,Net 30,0
INV-01434,PO-99262,TX-01434,CA01,2023,RE,100026,S026,2023-06-09,2023-06-11,2023-07-09,,,,15818.0,CAD,Overdue,Net 30,0
INV-00863,PO-36444,TX-00863,CA01,2024,RE,100006,S006,2024-11-27,2024-11-29,2025-01-11,2025-01-11,2025-01-11,PAY6626495,19319.23,CAD,Paid,Net 45,0
INV-01901,PO-49779,TX-01901,CA01,2024,RE,100035,S035,2024-07-30,2024-08-01,2024-09-13,,,,119344.16,CAD,Pending,Net 45,0
INV-02360,PO-62989,TX-02360,CA01,2024,RE,100007,S007,2024-02-13,2024-02-14,2024-03-14,2024-03-11,2024-03-11,PAY6060254,178254.5,CAD,Paid,Net 30,0
INV-00242,PO-98181,TX-00242,CA01,2025,RE,100004,S004,2025-11-22,2025-11-23,2025-12-22,2025-12-22,2025-12-22,PAY6991654,22753.07,CAD,Paid,Net 30,0
INV-00043,PO-46471,TX-00043,CA01,2025,RE,100039,S039,2025-07-23,2025-07-24,2025-09-06,2025-09-04,2025-09-04,PAY6811187,26206.52,CAD,Paid,Net 45,0
INV-00526,PO-94341,TX-00526,CA01,2025,RE,100040,S040,2025-10-29,2025-10-30,2025-12-28,2025-12-23,2025-12-23,PAY6860072,72868.39,CAD,Paid,Net 60,0
INV-00469,PO-39218,TX-00469,CA01,2025,RE,100032,S032,2025-07-28,2025-07-29,2025-09-26,2025-09-21,2025-09-21,PAY6183785,191334.76,CAD,Paid,Net 60,0
INV-00544,PO-76629,TX-00544,CA01,2024,RE,100016,S016,2024-04-18,2024-04-19,2024-05-03,2024-04-29,2024-04-29,PAY6671394,59497.46,CAD,Paid,Net 15,0
INV-00123,PO-38183,TX-00123,CA01,2023,RE,100038,S038,2023-08-24,2023-08-25,2023-09-23,,,,56913.73,CAD,Pending,Net 30,0
INV-01301,PO-22160,TX-01301,CA01,2023,RE,100026,S026,2023-09-14,2023-09-16,2023-10-14,2023-10-11,2023-10-11,PAY6518382,12009.68,CAD,Paid,Net 30,0
INV-01152,PO-10697,TX-01152,CA01,2023,RE,100008,S008,2023-09-03,2023-09-05,2023-10-03,,,,33269.08,CAD,Pending,Net 30,0
INV-00087,PO-15720,TX-00087,CA01,2024,RE,100028,S028,2024-01-24,2024-01-26,2024-03-09,2024-03-08,2024-03-08,PAY6460295,48122.75,CAD,Paid,Net 45,0
INV-00134,PO-65576,TX-00134,CA01,2023,RE,100017,S017,2023-04-14,2023-04-16,2023-05-14,,,,35088.03,CAD,Pending,Net 30,0
INV-01058,PO-47200,TX-01058,CA01,2025,RE,100016,S016,2025-10-02,2025-10-03,2025-10-17,,,,3441.29,CAD,Pending,Net 15,0
INV-02338,PO-95859,TX-02338,CA01,2023,RE,100038,S038,2023-05-31,2023-05-31,2023-06-30,2023-06-30,2023-06-30,PAY6011230,34153.65,CAD,Paid,Net 30,0
INV-02263,PO-10716,TX-02263,CA01,2024,RE,100039,S039,2024-06-06,2024-06-07,2024-07-21,2024-07-21,2024-07-21,PAY6211505,11960.83,CAD,Paid,Net 45,0
INV-02341,PO-93148,TX-02341,CA01,2024,RE,100032,S032,2024-04-19,2024-04-19,2024-06-18,2024-06-17,2024-06-17,PAY6891884,31535.69,CAD,Paid,Net 60,0
INV-00788,PO-14287,TX-00788,CA01,2023,RE,100026,S026,2023-06-01,2023-06-03,2023-07-01,2023-06-30,2023-06-30,PAY6688793,46949.01,CAD,Paid,Net 30,0
INV-01672,PO-54204,TX-01672,CA01,2024,RE,100026,S026,2024-07-30,2024-07-31,2024-08-29,2024-08-24,2024-08-24,PAY6975970,57971.25,CAD,Paid,Net 30,0
INV-02202,PO-91259,TX-02202,CA01,2025,RE,100033,S033,2025-12-07,2025-12-09,2026-01-06,2026-01-04,2026-01-04,PAY6842960,115207.93,CAD,Paid,Net 30,0
INV-02113,PO-23100,TX-02113,CA01,2025,RE,100038,S038,2025-07-26,2025-07-27,2025-08-25,,,,8672.79,CAD,Pending,Net 30,0
INV-01896,PO-13626,TX-01896,CA01,2025,RE,100034,S034,2025-06-10,2025-06-12,2025-07-25,2025-07-25,2025-07-25,PAY6543323,16437.26,CAD,Paid,Net 45,0
INV-01736,PO-92095,TX-01736,CA01,2024,RE,100038,S038,2024-10-20,2024-10-20,2024-11-19,,,,11749.3,CAD,Pending,Net 30,0
INV-00498,PO-92511,TX-00498,CA01,2025,RE,100007,S007,2025-12-29,2025-12-29,2026-01-28,2026-01-25,2026-01-25,PAY6299899,1747.94,CAD,Paid,Net 30,0
INV-00254,PO-94320,TX-00254,CA01,2023,RE,100031,S031,2023-12-27,2023-12-27,2024-02-10,2024-02-10,2024-02-10,PAY6204206,165799.95,CAD,Paid,Net 45,0
INV-01974,PO-61231,TX-01974,CA01,2023,RE,100007,S007,2023-01-08,2023-01-09,2023-02-07,2023-02-05,2023-02-05,PAY6035241,49052.32,CAD,Paid,Net 30,0
INV-01854,PO-18540,TX-01854,CA01,2025,RE,100033,S033,2025-09-12,2025-09-12,2025-10-12,2025-10-09,2025-10-09,PAY6822041,39066.15,CAD,Paid,Net 30,0
INV-01749,PO-43619,TX-01749,CA01,2024,RE,100036,S036,2024-01-12,2024-01-13,2024-02-11,2024-02-08,2024-02-08,PAY6628636,19658.8,CAD,Paid,Net 30,0
INV-01390,PO-41013,TX-01390,CA01,2025,RE,100026,S026,2025-09-04,2025-09-04,2025-10-04,2025-10-01,2025-10-01,PAY6535348,24261.31,CAD,Paid,Net 30,0
INV-00261,PO-47101,TX-00261,CA01,2024,RE,100027,S027,2024-02-27,2024-02-27,2024-03-28,,,,18949.58,CAD,Pending,Net 30,0
INV-01115,PO-21233,TX-01115,CA01,2023,RE,100039,S039,2023-08-14,2023-08-15,2023-09-28,2023-09-23,2023-09-23,PAY6540869,17354.76,CAD,Paid,Net 45,0
INV-01061,PO-97135,TX-01061,CA01,2024,RE,100026,S026,2024-03-01,2024-03-02,2024-03-31,2024-03-29,2024-03-29,PAY6732377,10769.42,CAD,Paid,Net 30,0
INV-01918,PO-90495,TX-01918,CA01,2023,RE,100036,S036,2023-02-07,2023-02-07,2023-03-09,,,,22646.67,CAD,Pending,Net 30,0
INV-00777,PO-60768,TX-00777,CA01,2023,RE,100026,S026,2023-10-31,2023-11-01,2023-11-30,,,,25711.94,CAD,Pending,Net 30,0
INV-00404,PO-78495,TX-00404,CA01,2024,RE,100006,S006,2024-04-12,2024-04-12,2024-05-27,2024-05-27,2024-05-27,PAY6242924,145656.58,CAD,Paid,Net 45,0
INV-01146,PO-95563,TX-01146,CA01,2025,RE,100001,S001,2025-03-30,2025-03-31,2025-04-29,2025-04-24,2025-04-24,PAY6645073,31986.53,CAD,Paid,Net 30,0
INV-00352,PO-42053,TX-00352,CA01,2025,RE,100008,S008,2025-11-10,2025-11-12,2025-12-10,,,,10938.19,CAD,Overdue,Net 30,0
INV-01616,PO-75937,TX-01616,CA01,2025,RE,100033,S033,2025-12-26,2025-12-28,2026-01-25,2026-01-21,2026-01-21,PAY6177715,45663.97,CAD,Paid,Net 30,0
INV-01035,PO-59054,TX-01035,CA01,2023,RE,100007,S007,2023-09-30,2023-10-02,2023-10-30,2023-10-27,2023-10-27,PAY6706765,47443.96,CAD,Paid,Net 30,0
INV-01200,PO-27079,TX-01200,CA01,2023,RE,100035,S035,2023-07-22,2023-07-24,2023-09-05,,,,141320.35,CAD,Pending,Net 45,0
INV-01278,PO-28955,TX-01278,CA01,2024,RE,100038,S038,2024-02-14,2024-02-16,2024-03-15,2024-03-14,2024-03-14,PAY6037812,6539.95,CAD,Paid,Net 30,0
INV-02139,PO-63449,TX-02139,CA01,2023,RE,100009,S009,2023-06-01,2023-06-01,2023-07-01,,,,76113.08,CAD,Pending,Net 30,0
INV-01869,PO-81036,TX-01869,CA01,2024,RE,100027,S027,2024-09-24,2024-09-26,2024-10-24,,,,19489.59,CAD,Pending,Net 30,0
INV-01680,PO-48862,TX-01680,CA01,2025,RE,100029,S029,2025-05-25,2025-05-27,2025-06-24,,,,5421.98,CAD,Overdue,Net 30,0
INV-00160,PO-89254,TX-00160,CA01,2025,RE,100028,S028,2025-02-24,2025-02-26,2025-04-10,2025-04-08,2025-04-08,PAY6377214,41279.04,CAD,Paid,Net 45,0
INV-00185,PO-25435,TX-00185,CA01,2024,RE,100007,S007,2024-01-22,2024-01-24,2024-02-21,2024-02-18,2024-02-18,PAY6250878,53807.04,CAD,Paid,Net 30,0
INV-00066,PO-66207,TX-00066,CA01,2025,RE,100029,S029,2025-07-16,2025-07-17,2025-08-15,2025-08-13,2025-08-13,PAY6686837,6051.05,CAD,Paid,Net 30,0
INV-00518,PO-48141,TX-00518,CA01,2023,RE,100034,S034,2023-11-05,2023-11-05,2023-12-20,,,,53644.29,CAD,Pending,Net 45,0
INV-00348,PO-77793,TX-00348,CA01,2023,RE,100016,S016,2023-10-16,2023-10-18,2023-10-31,2023-10-30,2023-10-30,PAY6000301,28407.36,CAD,Paid,Net 15,0
INV-01378,PO-73402,TX-01378,CA01,2025,RE,100005,S005,2025-03-16,2025-03-18,2025-04-15,,,,1219.64,CAD,Pending,Net 30,0
INV-02321,PO-61968,TX-02321,CA01,2025,RE,100017,S017,2025-05-09,2025-05-11,2025-06-08,,,,19723.39,CAD,Pending,Net 30,0
INV-01976,PO-89493,TX-01976,CA01,2024,RE,100016,S016,2024-06-17,2024-06-17,2024-07-02,,,,28145.5,CAD,Pending,Net 15,0
INV-01949,PO-66804,TX-01949,CA01,2024,RE,100033,S033,2024-12-20,2024-12-21,2025-01-19,2025-01-16,2025-01-16,PAY6165092,104147.45,CAD,Paid,Net 30,0
INV-02109,PO-92638,TX-02109,CA01,2025,RE,100032,S032,2025-04-15,2025-04-15,2025-06-14,2025-06-14,2025-06-14,PAY6091061,47308.22,CAD,Paid,Net 60,0
INV-00158,PO-40671,TX-00158,CA01,2024,RE,100004,S004,2024-05-08,2024-05-09,2024-06-07,2024-06-05,2024-06-05,PAY6289340,53738.05,CAD,Paid,Net 30,0
INV-01004,PO-24541,TX-01004,CA01,2024,RE,100003,S003,2024-03-08,2024-03-10,2024-03-23,2024-03-20,2024-03-20,PAY6817546,5050.17,CAD,Paid,Net 15,0
INV-01888,PO-96489,TX-01888,CA01,2023,RE,100007,S007,2023-07-03,2023-07-05,2023-08-02,2023-07-30,2023-07-30,PAY6418836,97608.72,CAD,Paid,Net 30,0
INV-00233,PO-62538,TX-00233,CA01,2025,RE,100024,S024,2025-04-14,2025-04-14,2025-05-14,2025-05-12,2025-05-12,PAY6370281,8956.11,CAD,Paid,Net 30,0
INV-01873,PO-14068,TX-01873,CA01,2023,RE,100040,S040,2023-04-02,2023-04-02,2023-06-01,2023-05-31,2023-05-31,PAY6702191,121280.42,CAD,Paid,Net 60,0
INV-00656,PO-90879,TX-00656,CA01,2024,RE,100038,S038,2024-02-22,2024-02-23,2024-03-23,2024-03-21,2024-03-21,PAY6414337,7885.94,CAD,Paid,Net 30,0
INV-00369,PO-18083,TX-00369,CA01,2023,RE,100024,S024,2023-07-30,2023-07-31,2023-08-29,2023-08-25,2023-08-25,PAY6425146,2954.05,CAD,Paid,Net 30,0
INV-00396,PO-66911,TX-00396,CA01,2023,RE,100006,S006,2023-03-08,2023-03-08,2023-04-22,2023-04-22,2023-04-22,PAY6614549,90838.96,CAD,Paid,Net 45,0
INV-01675,PO-67168,TX-01675,CA01,2024,RE,100026,S026,2024-08-30,2024-08-31,2024-09-29,2024-09-28,2024-09-28,PAY6210040,10342.6,CAD,Paid,Net 30,0
INV-01140,PO-81828,TX-01140,CA01,2025,RE,100028,S028,2025-03-15,2025-03-15,2025-04-29,2025-04-24,2025-04-24,PAY6542892,40902.02,CAD,Paid,Net 45,0
INV-01322,PO-46002,TX-01322,CA01,2023,RE,100001,S001,2023-07-20,2023-07-21,2023-08-19,2023-08-14,2023-08-14,PAY6016112,31814.37,CAD,Paid,Net 30,0
INV-01863,PO-80806,TX-01863,CA01,2025,RE,100016,S016,2025-11-04,2025-11-04,2025-11-19,2025-11-19,2025-11-19,PAY6772722,158299.15,CAD,Paid,Net 15,0
INV-02047,PO-36864,TX-02047,CA01,2023,RE,100040,S040,2023-08-01,2023-08-01,2023-09-30,2023-09-30,2023-09-30,PAY6737801,8586.28,CAD,Paid,Net 60,0
INV-00853,PO-68006,TX-00853,CA01,2023,RE,100001,S001,2023-09-06,2023-09-06,2023-10-06,2023-10-01,2023-10-01,PAY6071950,12018.76,CAD,Paid,Net 30,0
INV-01281,PO-31771,TX-01281,CA01,2023,RE,100040,S040,2023-03-23,2023-03-24,2023-05-22,2023-05-20,2023-05-20,PAY6963827,44797.28,CAD,Paid,Net 60,0
INV-01963,PO-82746,TX-01963,CA01,2024,RE,100030,S030,2024-09-13,2024-09-14,2024-10-13,2024-10-09,2024-10-09,PAY6094545,38271.64,CAD,Paid,Net 30,0
INV-00109,PO-25220,TX-00109,CA01,2023,RE,100038,S038,2023-04-06,2023-04-07,2023-05-06,,,,31491.61,CAD,Pending,Net 30,0
INV-00916,PO-17279,TX-00916,CA01,2023,RE,100028,S028,2023-09-29,2023-09-29,2023-11-13,,,,4348.73,CAD,Pending,Net 45,0
INV-00267,PO-64053,TX-00267,CA01,2023,RE,100005,S005,2023-06-04,2023-06-05,2023-07-04,2023-07-01,2023-07-01,PAY6576289,57326.7,CAD,Paid,Net 30,0
INV-00845,PO-32114,TX-00845,CA01,2025,RE,100008,S008,2025-04-01,2025-04-02,2025-05-01,2025-04-27,2025-04-27,PAY6298313,166950.31,CAD,Paid,Net 30,0
INV-00329,PO-27290,TX-00329,CA01,2023,RE,100036,S036,2023-01-03,2023-01-03,2023-02-02,2023-02-01,2023-02-01,PAY6761411,73576.44,CAD,Paid,Net 30,0
INV-01204,PO-30142,TX-01204,CA01,2025,RE,100035,S035,2025-09-05,2025-09-07,2025-10-20,,,,63153.88,CAD,Pending,Net 45,0
INV-00708,PO-66511,TX-00708,CA01,2023,RE,100036,S036,2023-05-21,2023-05-21,2023-06-20,2023-06-16,2023-06-16,PAY6870071,49334.64,CAD,Paid,Net 30,0
INV-01752,PO-18834,TX-01752,CA01,2024,RE,100026,S026,2024-04-15,2024-04-16,2024-05-15,,,,5760.78,CAD,Pending,Net 30,0
INV-01358,PO-47802,TX-01358,CA01,2025,RE,100026,S026,2025-07-23,2025-07-23,2025-08-22,,,,113889.93,CAD,Pending,Net 30,0
INV-00488,PO-19760,TX-00488,CA01,2024,RE,100034,S034,2024-02-04,2024-02-06,2024-03-20,,,,18622.68,CAD,Pending,Net 45,0
INV-01874,PO-86955,TX-01874,CA01,2025,RE,100034,S034,2025-02-26,2025-02-26,2025-04-12,2025-04-12,2025-04-12,PAY6586273,299922.9,CAD,Paid,Net 45,0
INV-00105,PO-83048,TX-00105,CA01,2024,RE,100026,S026,2024-04-10,2024-04-11,2024-05-10,2024-05-07,2024-05-07,PAY6959456,102376.23,CAD,Paid,Net 30,0
INV-00986,PO-22942,TX-00986,CA01,2024,RE,100005,S005,2024-01-12,2024-01-14,2024-02-11,,,,471.7,CAD,Overdue,Net 30,0
INV-00748,PO-14569,TX-00748,CA01,2023,RE,100038,S038,2023-08-11,2023-08-12,2023-09-10,2023-09-06,2023-09-06,PAY6611248,66428.15,CAD,Paid,Net 30,0
INV-02005,PO-80098,TX-02005,CA01,2023,RE,100007,S007,2023-10-28,2023-10-30,2023-11-27,2023-11-24,2023-11-24,PAY6365004,49855.28,CAD,Paid,Net 30,0
INV-00560,PO-98580,TX-00560,CA01,2023,RE,100029,S029,2023-11-18,2023-11-20,2023-12-18,2023-12-14,2023-12-14,PAY6364354,2569.56,CAD,Paid,Net 30,0
INV-00905,PO-46831,TX-00905,CA01,2023,RE,100038,S038,2023-08-30,2023-08-30,2023-09-29,2023-09-24,2023-09-24,PAY6855129,32123.5,CAD,Paid,Net 30,0
INV-02229,PO-37531,TX-02229,CA01,2024,RE,100038,S038,2024-10-20,2024-10-20,2024-11-19,2024-11-16,2024-11-16,PAY6289939,1328.0,CAD,Paid,Net 30,0
INV-02020,PO-22362,TX-02020,CA01,2024,RE,100034,S034,2024-11-14,2024-11-15,2024-12-29,2024-12-25,2024-12-25,PAY6237288,16639.12,CAD,Paid,Net 45,0
INV-01067,PO-92324,TX-01067,CA01,2023,RE,100026,S026,2023-04-07,2023-04-07,2023-05-07,2023-05-06,2023-05-06,PAY6635818,58552.72,CAD,Paid,Net 30,0
INV-00424,PO-89736,TX-00424,CA01,2023,RE,100027,S027,2023-12-27,2023-12-27,2024-01-26,,,,5766.85,CAD,Pending,Net 30,0
INV-00740,PO-63903,TX-00740,CA01,2023,RE,100034,S034,2023-01-25,2023-01-27,2023-03-11,,,,172374.02,CAD,Pending,Net 45,0
INV-01686,PO-40432,TX-01686,CA01,2025,RE,100040,S040,2025-12-03,2025-12-03,2026-02-01,2026-01-29,2026-01-29,PAY6203974,3934.83,CAD,Paid,Net 60,0
INV-01529,PO-33331,TX-01529,CA01,2023,RE,100032,S032,2023-10-05,2023-10-07,2023-12-04,2023-12-02,2023-12-02,PAY6476849,71855.22,CAD,Paid,Net 60,0
